AltAGL,Time,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
1684,4265,2509,2400.7,2487.5,-23.1,0.3,0,29.97,132.3,119.4,160.5,44.43,269.94,300.24,299.27,314.37,35.49,1335.05,1357.19,1362.76,1327.27,10.06,70.46,158.86,2419.3,15.53,16.56,97.17,3704,NaN,160,10.5,10,108.27,-0.01,48.2743034,-97.3261337,3.2,0.03,13.8,0.09,2.69,113,32.09,157.7,28.2,28.2,14,-159.06,-133.9,-180,13.31,NaN,NaN
1683,4266,2505,2399.2,2486,-24.7,0.3,0.1,29.97,132.3,119.4,160.5,44.39,270.06,300.26,299.35,314.45,35.74,1334.99,1357.93,1363.29,1327.55,10.04,70.16,158.82,2417.4,15.53,16.56,97.41,3704,NaN,160.4,10.5,10,107.25,0,48.2738762,-97.3259201,3.2,0.02,13.8,0.41,2.93,112,32.09,158,28.1,28.1,14,-182.14,-94.5,179.7,13.48,NaN,NaN
1681,4267,2503,2397.9,2484.7,-25.3,0.3,0,29.97,132.3,119.4,160.5,44.41,270.23,300.4,299.51,314.64,36.37,1335.78,1358.36,1363.8,1327.43,10,70.16,158.76,2412,15.61,16.47,97.6,3704,NaN,160.1,10,10,106.8,-0.03,48.2734413,-97.3257065,3.2,0.02,13.8,0.47,2.23,111,32.08,158.6,28.1,28.1,14,-185.56,-102.4,179.4,13.64,NaN,NaN
1680,4268,2503,2396.5,2483.2,-24.1,0.3,0,29.97,132.3,119.4,160.5,44.37,270.5,300.58,299.74,314.87,36.73,1336.79,1358.56,1363.97,1327.24,9.98,70.32,158.72,2411.8,15.7,16.53,97.74,3704,NaN,160.8,10,10,106.65,-0.01,48.2730179,-97.3255005,3.2,-0.02,13.8,0.45,2.25,111,32.23,158.8,28.2,28.2,14,-112.42,-114.2,179.1,13.79,NaN,NaN
1676,4269,2501,2392.9,2479.7,-24.9,0.3,0,29.97,132.3,119.4,160.5,44.32,270.7,300.69,299.9,315.02,36.6,1338.32,1359.1,1363.65,1327.05,10.04,70.19,158.7,2416.7,15.77,16.45,97.85,3704,NaN,161.2,10,10,108.12,-0.02,48.2725792,-97.3252945,3.2,0,13.8,0.59,2.33,113,32.22,159.2,28.2,28.2,14,-90.2,-118.1,178.8,13.93,NaN,NaN
1674,4270,2499,2391.3,2478,-23.9,0.4,0.1,29.97,132.3,119.4,160.5,44.25,270.94,300.79,300.05,315.19,36.39,1338.49,1359.07,1363.31,1326.92,10.07,70.44,158.65,2419.1,15.89,16.42,97.91,3704,NaN,161.3,10,10,107.6,-0.02,48.2721291,-97.3250732,3.2,-0.01,13.8,0.67,2.91,112,32.31,159.5,28.1,28.1,14,-101.29,-94.5,178.6,14.05,NaN,NaN
1669,4271,2499,2389.7,2476.5,-23.3,0.3,0,29.97,132.3,119.4,160.5,44.23,271.19,300.96,300.26,315.42,36.91,1338.11,1359.23,1363.67,1326.76,10.03,70.47,158.58,2416.2,15.92,16.42,97.95,3704,NaN,162.6,10.5,10,108,-0.02,48.2716293,-97.324852,3.2,-0.05,13.8,0.7,2.25,113,32.34,159.9,28.1,28.1,14,-61.73,-74.8,178.4,14.17,NaN,NaN
1665,4272,2496,2385.3,2472.1,-25.4,0.3,0.1,29.97,132.3,119.4,160.5,44.17,271.57,301.13,300.56,315.74,39.68,1337.94,1359.04,1365.45,1325.77,10.02,70.42,158.51,2415,15.85,16.5,97.95,3704,NaN,163.9,10,10,107.41,0.02,48.2708473,-97.324501,3.2,-0.08,13.8,0.02,1.45,112,32.35,160.1,28.2,28.2,14,-70.36,-165.4,178.1,14.4,NaN,NaN
1657,4273,2487,2380.6,2467.4,-26.2,0.3,0.1,29.97,132.3,119.4,160.5,44.12,271.78,301.25,300.72,315.9,40.02,1338.19,1358.91,1365.27,1325.25,10.03,70.62,158.47,2411.8,15.77,16.56,98.16,3704,NaN,162.7,10,10,106.29,-0.02,48.2704086,-97.3243027,3.2,-0.06,13.8,-0.46,2.72,111,32.33,160.6,28.1,28.1,14,-230.57,-252,178.2,14.51,NaN,NaN
1647,4274,2491,2376.3,2463.1,-26.4,0.3,0,29.97,132.3,119.4,160.5,44.07,272,301.33,300.87,316.07,41.16,1338.41,1358.18,1365.42,1324.26,10.02,70.41,158.44,2419.1,15.68,16.61,98.44,3704,NaN,163,10,10,109.4,-0.06,48.2699738,-97.3241196,3.2,0.06,13.8,-0.4,1.99,114,32.29,160.8,28.1,28.1,14,-147.99,-334.6,178.2,14.6,NaN,NaN
1642,4275,2483,2371.6,2458.4,-29.1,0.3,0,29.97,132.3,119.4,160.5,44.06,272.19,301.43,301.02,316.25,42.35,1338.48,1358.27,1365.7,1323.35,10.07,70.73,158.4,2428.2,15.61,16.74,98.71,3704,NaN,164.4,10,10,110.13,0.03,48.2695351,-97.3239365,3.2,0,13.8,-0.34,3.71,115,32.35,161.1,28.2,28.2,14,-180.79,-299.2,178.4,14.7,NaN,NaN
1634,4276,2479,2367.3,2454.1,-31.9,0.3,0,29.97,132.3,119.4,160.5,44,272.42,301.56,301.23,316.42,42.71,1339.43,1358.65,1365.89,1323.18,10.1,70.32,158.38,2436.7,15.53,16.74,98.9,3704,NaN,164.3,10.5,10,110.58,-0.02,48.2690926,-97.3237534,3.2,0.02,13.8,-0.08,2.4,115,32.27,161.6,28.2,28.2,14,-252.56,-271.7,178.5,14.8,NaN,NaN
1630,4277,2472,2363.3,2450.1,-34.6,0.4,0.1,29.97,132.3,119.4,160.5,43.99,272.59,301.68,301.4,316.58,41.63,1339.63,1359.2,1365.16,1323.53,10.11,70.88,158.35,2431.6,15.53,16.88,99.02,3704,NaN,165.4,10.5,10,109.51,0.02,48.2686462,-97.3235779,3.2,0.11,13.8,0.65,-0.04,114,32.41,162,28.2,28.1,14,-290.46,-248,178.7,14.9,NaN,NaN
1632,4278,2465,2361.3,2448.1,-35.1,0.3,0,29.97,132.3,119.4,160.5,43.95,272.81,301.77,301.55,316.76,41.42,1341.2,1359.34,1365.61,1324.19,10.1,70.39,158.31,2429.4,15.41,17.04,99.02,3704,NaN,165.1,10,10,109.25,0.01,48.2682037,-97.32341,3.2,0.11,13.8,1.74,-0.37,114,32.45,162.1,28.1,28.1,14,-364.42,-114.2,178.9,15,NaN,NaN
1629,4279,2465,2362.3,2449.2,-30.5,0.3,0,29.97,132.3,119.4,160.5,43.91,273.05,301.91,301.74,316.96,41.46,1341.99,1359.14,1366.16,1324.7,10.09,70.35,158.26,2426.6,15.41,17.15,98.73,3704,NaN,164.5,10,10,109.05,-0.04,48.2677727,-97.3232346,3.2,0.03,13.8,2.6,-0.77,114,32.56,161.8,28.2,28.2,14,-283.58,39.4,179.1,15.1,NaN,NaN
1634,4280,2468,2363.6,2450.5,-27.5,0.3,0,29.97,132.3,119.4,160.5,43.83,273.28,302.01,301.88,317.11,40.55,1342.06,1358.61,1365.47,1324.92,10,69.46,158.23,2430.3,15.34,17.15,98.13,3704,NaN,165.2,10,10,109.12,0.02,48.2673073,-97.3230438,3.2,0.04,13.8,2.9,-0.35,114,32.49,161.6,28.2,28.2,14,-101.57,161.4,179.4,15.2,NaN,NaN
1638,4281,2469,2367.5,2454.4,-22.1,0.4,0.1,29.97,132.3,119.4,160.5,43.81,273.45,302.1,302.05,317.26,40.23,1340.94,1359.29,1365.15,1324.92,10.1,70.21,158.18,2427.2,15.34,17.34,97.43,3704,NaN,164.2,10,10,108.17,0,48.2668877,-97.322876,3.2,0.01,13.8,3.14,1.26,113,32.68,161.5,28.1,28.1,14,-18.03,240.2,179.7,15.29,NaN,NaN
1639,4282,2472,2372.7,2459.6,-12.5,0.3,0,29.97,132.3,119.4,160.5,43.76,273.65,302.24,302.23,317.41,39.98,1339.2,1360.1,1364.74,1324.76,10,70.28,158.09,2416.4,15.34,17.31,96.69,3704,NaN,163.3,10.5,10,106.97,0,48.2664642,-97.3227005,3.2,0.04,13.8,3.43,2.34,112,32.65,161.6,28.1,28.1,14,83.03,315,-179.9,15.37,NaN,NaN
1645,4283,2481,2378.3,2465.2,-2.2,0.3,0,29.97,132.3,119.4,160.5,43.78,273.86,302.33,302.4,317.64,38.91,1339.3,1359.51,1363.73,1324.82,10.05,69.94,158.03,2408.3,15.27,17.31,95.91,3704,NaN,163.1,10.5,10,106.32,-0.02,48.2660294,-97.322525,3.2,0,13.8,3.56,2.97,111,32.58,161.9,28.2,28.1,14,214.34,334.6,-179.7,15.45,NaN,NaN
1654,4284,2485,2383.9,2470.7,7.6,0.3,0,29.97,132.3,119.4,160.5,43.72,274.06,302.42,302.54,317.78,38.2,1340.74,1359.23,1363.28,1325.08,10.01,70.01,157.97,2402.6,15.27,17.23,95.13,3704,NaN,164.2,10,10,105.02,-0.01,48.2656136,-97.3223648,3.2,0.05,13.8,3.39,1.14,110,32.5,162.1,28.2,28.2,14,298.35,311,-179.5,15.51,NaN,NaN
1659,4285,2488,2388.5,2475.3,16.9,0.3,0,29.97,132.3,119.4,160.5,43.68,274.25,302.52,302.74,317.93,36.96,1341.21,1358.93,1362.73,1325.77,9.97,69.58,157.91,2399.2,15.27,17.09,94.47,3704,NaN,164.5,10,10,105.11,-0.03,48.2651901,-97.3222046,3.2,-0.01,13.8,3.01,-1.21,110,32.36,162.3,28.2,28.1,14,250.5,291.3,-179.3,15.57,NaN,NaN
1664,4286,2491,2393.7,2480.5,26.4,0.3,0,29.97,132.3,119.4,160.5,43.65,274.45,302.65,302.89,318.1,36.61,1339.65,1359.1,1362.73,1326.12,10.09,70.03,157.84,2398.4,15.27,17.09,93.93,3704,NaN,164.5,10,10,104.25,-0.01,48.2647705,-97.3220367,3.2,-0.12,14,2.36,-1.69,109,32.36,162,28.1,28.1,14,240.25,224.4,-179.1,15.61,NaN,NaN
1666,4287,2494,2395.5,2482.4,32.3,0.3,0,29.97,132.3,119.4,160.5,43.6,274.67,302.74,303.05,318.27,35.76,1338.21,1359.03,1362.23,1326.47,10,69.5,157.77,2388.8,15.29,16.99,93.62,3704,NaN,163.6,10.5,10,103.67,-0.04,48.2643433,-97.3218613,3.2,-0.05,14,1.9,-3.03,108,32.28,161.6,28.2,28.1,14,219.65,114.2,-179,15.64,NaN,NaN
1666,4288,2498,2395.6,2482.5,34.4,0.3,0,29.97,132.3,119.4,160.5,43.6,274.85,302.81,303.18,318.45,35.61,1339.04,1359.05,1362.11,1326.5,10.01,69.42,157.72,2384.8,15.27,16.91,93.48,3704,NaN,163.6,10.5,10,103.81,0.03,48.2639389,-97.3216934,3.2,0,14,1.74,1.96,108,32.18,161,28.2,28.2,14,219.11,11.8,-178.9,15.67,NaN,NaN
1665,4289,2494,2395.1,2481.9,32.7,0.4,0.1,29.97,132.3,119.4,160.5,43.57,275.04,302.91,303.33,318.61,34.84,1339.25,1358.59,1361.48,1326.64,10.04,68.94,157.68,2381.9,15.22,16.88,93.5,3704,NaN,163.1,10.5,10,102.1,-0.04,48.2635155,-97.3215179,3.2,0.02,14,1.58,1.21,107,32.1,161.1,28.2,28.2,14,72.32,-35.4,-178.8,15.68,NaN,NaN
1667,4290,2491,2393.6,2480.5,30,0.3,0.1,29.97,132.3,119.4,160.5,43.54,275.26,303.01,303.53,318.8,34.71,1339.64,1358.01,1360.86,1326.15,10.11,69.35,157.61,2377.4,15.22,16.85,93.56,3704,NaN,164,10,10,101.83,-0.01,48.2630806,-97.3213348,3.2,-0.01,14,1.51,1.54,106,32.07,161.1,28.1,28.1,14,-23.11,-59.1,-178.7,15.68,NaN,NaN
1666,4291,2489,2393.1,2479.9,25.5,0.2,0,29.97,132.3,119.4,160.5,43.55,275.41,303.09,303.67,318.96,35.35,1339.77,1356.85,1360.71,1325.36,9.91,69.51,157.52,2377,15.22,16.82,93.71,3704,NaN,163.4,10,10,101.95,-0.02,48.2626762,-97.321167,3.2,-0.06,14,1.32,2.31,106,32.04,161.5,28.2,28.1,14,-108.64,-55.1,-178.7,15.68,NaN,NaN
1669,4292,2492,2390,2476.8,17.2,0.3,0.1,29.97,132.3,119.4,160.5,43.48,275.65,303.19,303.81,319.13,36.21,1339.75,1356.53,1361.07,1324.86,9.96,69.21,157.46,2380.6,15.24,16.82,93.81,3704,NaN,163.8,10,10,102.68,-0.01,48.2622452,-97.3209839,3.2,0,14,1.4,1.47,107,32.06,161.6,28.2,28.2,14,-37.29,-82.7,-178.6,15.66,NaN,NaN
1665,4293,2488,2388.4,2475.2,10,0.3,0,29.97,132.3,119.4,160.5,43.51,275.8,303.28,304,319.31,36.37,1338.91,1356.12,1360.99,1324.62,9.99,69.05,157.4,2377.5,15.24,16.85,93.95,3704,NaN,164.3,10.5,10,102.35,0,48.261837,-97.3208237,3.2,-0.01,14,1.1,1.34,107,32.09,161.7,28.2,28.2,14,-59.49,-90.6,-178.5,15.62,NaN,NaN
1670,4294,2487,2386.7,2473.5,2.8,0.3,0.1,29.97,132.3,119.4,160.5,43.52,276.04,303.42,304.2,319.56,36.27,1338.8,1355.81,1361.02,1324.75,9.9,69.26,157.34,2379.3,15.24,16.88,94.14,3704,NaN,164,10.5,10,103.01,-0.01,48.2614212,-97.3206558,3.2,-0.02,14,0.98,1.24,107,32.12,162,28.1,28.1,14,-77.46,-94.5,-178.4,15.57,NaN,NaN
1667,4295,2487,2383.9,2470.7,-4.6,0.3,0,29.97,132.3,119.4,160.5,43.51,276.22,303.54,304.34,319.73,36.43,1337.46,1355.81,1361.29,1324.86,9.95,69.34,157.27,2382.7,15.22,16.8,94.3,3704,NaN,163.9,10.5,10,103.27,0.01,48.2609978,-97.320488,3.2,0,14,0.89,2.11,108,32.02,162,28.1,28.1,14,-53.42,-153.5,-178.2,15.51,NaN,NaN
1667,4296,2483,2380.8,2467.7,-12.8,0.3,0,29.97,132.3,119.4,160.5,43.47,276.39,303.61,304.43,319.86,36.97,1336.99,1355.51,1361.51,1324.54,10.02,68.79,157.19,2388.6,15.36,16.74,94.61,3704,NaN,163,10,10,102.49,0,48.2605095,-97.3202972,3.2,-0.09,14,0.65,0.77,107,32.1,162.2,28.2,28.1,14,-111.59,-189,-178.1,15.38,NaN,NaN
1660,4297,2473,2373.8,2460.7,-21.7,0.4,0.1,29.97,132.3,119.4,160.5,43.52,276.77,303.82,304.77,320.29,36.31,1338.34,1355.54,1360.65,1324.34,9.95,69.12,157.12,2379.9,15.41,16.64,95.21,3704,NaN,162.6,10,10,102.19,0,48.2597351,-97.3199921,3.2,0.03,14,0.56,-3.34,107,32.05,161.7,28.1,28.1,14,-234.84,-255.9,-178.1,15.29,NaN,NaN
1656,4298,2467,2369.9,2456.7,-25.8,0.3,0,29.97,132.3,119.4,160.5,43.52,276.97,303.91,304.94,320.49,35.46,1338.98,1355.87,1359.67,1324.21,9.93,69.25,157.06,2377.9,15.41,16.64,95.83,3704,NaN,161.6,10.5,10,101.58,0,48.2592239,-97.3197708,3.2,0,14,0.02,-1.27,106,32.05,160.9,28.1,28.1,14,-300.18,-204.7,-178.3,15.06,NaN,NaN
1653,4299,2461,2366.5,2453.3,-28.6,0.3,0.1,29.97,132.3,119.4,160.5,43.47,277.29,304.03,305.19,320.76,34.42,1338.64,1355.76,1359.2,1324.78,10.15,69.52,156.98,2379.5,15.46,16.5,97.19,3704,NaN,162,10.5,10,102.24,0.04,48.2584419,-97.3194275,3.2,0.14,14,-1.15,-0.75,107,31.96,159.7,28.2,28.2,14,-261.82,-102.4,-178.4,14.91,NaN,NaN
1652,4300,2462,2365.4,2452.3,-28.2,0.3,0.1,29.97,132.3,119.4,160.5,43.5,277.51,304.21,305.39,321.01,33.74,1337.8,1355.43,1358.88,1325.14,10.09,69.71,156.95,2388,15.51,16.5,98.14,3704,NaN,159.1,10,10,104.16,-0.05,48.258007,-97.3192215,3.2,0.07,14,-0.83,0.05,109,32.01,159.7,28.1,28.1,14,-219.2,-55.1,-178.5,14.74,NaN,NaN
1651,4301,2467,2365,2451.8,-28.1,0.3,0,29.97,132.3,119.4,160.5,43.5,277.67,304.24,305.54,321.17,34.52,1337.21,1355.29,1359.56,1325.04,10.03,69.51,156.91,2391.7,15.48,16.47,98.92,3704,NaN,159.6,10,10,105.25,-0.08,48.2575684,-97.3190155,3.2,-0.03,14,-0.88,-1.32,110,31.95,159.4,28.1,28.1,14,-3.1,-19.7,-178.6,14.56,NaN,NaN
1650,4302,2468,2363.8,2450.6,-26.2,0.3,0,29.97,132.3,119.4,160.5,43.48,277.84,304.3,305.63,321.32,35.6,1337.79,1355.28,1360.91,1325.31,9.95,69.59,156.88,2391.1,15.46,16.42,99.6,3704,NaN,161.5,10,10,104.84,0.04,48.2571297,-97.3187943,3.2,-0.12,14,-0.18,-0.78,109,31.88,158.7,28.2,28.2,14,109.97,23.6,-178.8,14.36,NaN,NaN
1649,4303,2461,2362.4,2449.3,-25.9,0.3,0,29.97,132.3,119.4,160.5,43.49,278.06,304.48,305.83,321.55,36,1338.65,1356.01,1361.93,1325.93,9.89,69.81,156.87,2395,15.41,16.42,100.15,3704,NaN,159.2,10.5,10,104.87,-0.06,48.2566872,-97.3185883,3.2,0.12,14,0.56,1.4,109,31.83,158.9,28.2,28.2,14,-67.2,-63,-179,14.16,NaN,NaN
1651,4304,2474,2364.8,2451.6,-21.9,0.4,0.1,29.97,132.3,119.4,160.5,43.49,278.22,304.55,305.96,321.71,36.79,1339.83,1357.14,1362.63,1325.84,10.05,70.64,156.86,2425.8,15.41,16.42,100.21,3704,NaN,160.3,10.5,10,112.37,-0.01,48.2562485,-97.3183746,3.2,0.12,13.8,1.38,-1.15,117,31.83,158.7,28.2,28.1,14,121.47,126,-179.3,13.96,NaN,NaN
1658,4305,2475,2372,2458.9,-11.8,0.3,0,29.97,132.3,119.4,160.5,43.5,278.42,304.65,306.1,321.92,36.74,1341.64,1358.6,1362.69,1325.95,10.16,70.75,156.85,2439.1,15.39,16.45,99.89,3704,NaN,162.2,10.5,10,110.56,0.01,48.2558098,-97.318161,3.2,0.12,13.8,2.27,0.37,115,31.84,158.4,28.1,28.1,14,198.64,405.5,-179.5,13.76,NaN,NaN
1669,4306,2480,2382.5,2469.4,1.7,0.2,0,29.97,132.3,119.4,160.5,43.45,278.67,304.82,306.31,322.12,36.42,1342.25,1359.87,1362.88,1326.46,10.13,70.48,156.85,2434.8,15.29,16.5,99.35,3704,NaN,161.9,10,10,110.31,0.03,48.2553825,-97.3179398,3.2,0.09,13.8,3.15,2.48,115,31.79,158.4,28.2,28.1,14,225.89,598.4,-179.8,13.61,NaN,NaN
1682,4307,2486,2395.8,2482.6,21.9,0.3,0,29.97,132.3,119.4,160.5,43.49,278.83,304.94,306.47,322.32,35.72,1342.12,1360.35,1362.38,1326.66,10.08,70.63,156.89,2421.9,15.19,16.53,98.57,3704,NaN,161.6,10,10,107.81,0.05,48.25494,-97.3177261,3.2,-0.1,13.8,2.89,2.98,112,31.72,158.8,28.2,28.2,14,283.18,755.9,179.9,13.5,NaN,NaN
1697,4308,2504,2410.8,2497.7,41,0.3,0.1,29.97,132.3,119.4,160.5,43.41,279.06,305.04,306.61,322.47,33.99,1343.55,1360.37,1360.79,1326.8,9.99,69.83,156.92,2408.6,15.1,16.56,97.89,3704,NaN,161.4,10,10,106.64,-0.03,48.2544937,-97.3175125,3.2,-0.02,13.8,2.76,0.37,111,31.66,159.1,28.2,28.2,14,510.96,779.5,179.8,13.41,NaN,NaN
1707,4309,2511,2420.3,2507.2,53.9,0.3,0,29.97,132.3,119.4,160.5,43.48,279.14,305.05,306.68,322.62,33.25,1343.95,1360.21,1359.94,1326.96,9.95,69.94,156.94,2399.1,15.12,16.56,97.39,3704,NaN,161.8,10,10,104.3,-0.05,48.2540817,-97.3173141,3.2,0.11,13.8,2.71,1.29,109,31.68,159.2,28.1,28.1,14,612.49,614.2,179.8,13.34,NaN,NaN
1718,4310,2522,2431.7,2518.5,66.2,0.3,0,29.97,132.3,119.4,160.5,43.43,279.35,305.18,306.82,322.78,33.5,1343.96,1360.31,1360.02,1326.81,9.98,70.16,156.95,2400.5,15.12,16.69,96.9,3704,NaN,161.1,10.5,10,106.13,-0.04,48.2536545,-97.3171082,3.2,-0.04,13.8,2.59,-0.89,111,31.81,159.2,28.1,28.1,14,596.43,661.4,179.7,13.28,NaN,NaN
1727,4311,2539,2440.5,2527.3,75.5,0.3,0,29.97,132.3,119.4,160.5,43.45,279.54,305.3,307.04,322.99,33.25,1343.82,1360.04,1360.44,1327.19,9.97,69.51,156.98,2400,15.17,16.77,96.4,3704,NaN,161.5,10.5,10,105.58,-0.04,48.2532349,-97.3169022,3.2,-0.07,13.8,2.89,-2.23,110,31.94,158.9,28.2,28.2,14,731.32,531.5,179.7,13.23,NaN,NaN
1733,4312,2546,2446.3,2533.1,82.5,0.4,0.1,29.97,132.3,119.4,160.5,43.43,279.73,305.4,307.18,323.16,33.21,1344.45,1359.64,1360.74,1327.53,9.93,69.31,157.01,2389.8,15.17,16.74,95.95,3704,NaN,161.7,10,10,104.38,-0.05,48.2528114,-97.3167038,3.2,0.02,13.8,2.52,-1.14,109,31.91,158.4,28.2,28.2,14,679.96,378,179.8,13.19,NaN,NaN
1736,4313,2549,2450,2536.9,87.6,0.3,0,29.97,132.3,119.4,160.5,43.36,279.94,305.5,307.3,323.3,33.34,1344.02,1359.59,1360.39,1327.05,9.94,69.47,157.05,2388.7,15.29,16.8,95.68,3704,NaN,162,10,10,103.66,-0.02,48.252388,-97.3164902,3.2,-0.06,13.8,1.61,0.18,108,32.09,157.9,28.1,28.1,14,525.93,248,179.8,13.16,NaN,NaN
1735,4314,2552,2448.5,2535.4,83.8,0.3,0,29.97,132.3,119.4,160.5,43.43,280.06,305.59,307.49,323.49,33.65,1342.37,1358.89,1360.12,1326.47,9.92,69.05,157.06,2385.4,15.34,16.77,95.6,3704,NaN,161.5,10,10,103.97,-0.03,48.2519722,-97.3162613,3.2,-0.25,14,1.29,1.77,109,32.11,157.9,28.1,28.1,14,360.51,43.3,179.9,13.15,NaN,NaN
1732,4315,2551,2445.1,2532,73.1,0.3,0,29.97,132.3,119.4,160.5,43.41,280.25,305.67,307.65,323.66,34.3,1341.2,1357.67,1360.17,1325.87,9.97,69.65,157.07,2387.2,15.41,16.77,95.52,3704,NaN,161.9,10,10,103.53,0.01,48.2515602,-97.3160553,3.2,0.04,14,1.4,-0.24,108,32.18,157.9,28.2,28.2,14,220.42,-169.3,-179.9,13.15,NaN,NaN
1728,4316,2543,2441.9,2528.7,59.3,0.3,0,29.97,132.3,119.4,160.5,43.38,280.44,305.77,307.72,323.82,34.51,1340.48,1357.26,1360.26,1325.75,9.89,69.2,157.07,2382.2,15.44,16.77,95.68,3704,NaN,161.4,10.5,10,102.96,-0.02,48.251133,-97.3158417,3.2,0,14,0.66,-1.66,108,32.21,157.9,28.2,28.2,14,-72.3,-181.1,-179.6,13.15,NaN,NaN
1725,4317,2539,2438.1,2525,42.4,0.3,0,29.97,132.3,119.4,160.5,43.38,280.59,305.85,307.87,323.97,34.92,1339.73,1356.82,1360.12,1325.2,9.92,69.5,157.07,2387,15.44,16.69,95.93,3704,NaN,160.3,10.5,10,104.03,-0.03,48.250721,-97.3156281,3.2,0,14,0.97,-1.05,109,32.13,157.7,28.1,28.1,14,-187.5,-216.5,-179.3,13.16,NaN,NaN
1721,4318,2538,2435,2521.8,24.1,0.3,0,29.97,132.3,119.4,160.5,43.33,280.78,305.94,308.01,324.11,35.09,1339.13,1356.02,1359.72,1324.63,9.97,69.8,157.05,2395.9,15.41,16.53,96.06,3704,NaN,159.1,10,10,105.68,-0.02,48.2502823,-97.3153992,3.2,0.18,14,2.18,0.16,110,31.94,157.4,28.1,28.1,14,-180.11,-196.9,-178.9,13.17,NaN,NaN
1721,4319,2536,2434.6,2521.5,14.3,0.3,0,29.97,132.3,119.4,160.5,43.35,280.91,305.98,308.15,324.26,34.71,1338.93,1355.72,1359.19,1324.48,9.99,69.92,157.02,2404.3,15.39,16.53,95.85,3704,NaN,158.3,10,10,105.94,-0.05,48.2498779,-97.3151779,3.2,0.08,13.8,2.68,1.33,111,31.92,157.3,28.2,28.2,14,-175.76,-39.4,-178.6,13.19,NaN,NaN
1724,4320,2541,2438.1,2524.9,6.4,0.4,0,29.97,132.3,119.4,160.5,43.29,281.14,306.1,308.28,324.43,35.27,1337.88,1355.41,1359.83,1324.56,9.95,69.88,156.97,2403.5,15.41,16.42,95.25,3704,NaN,159.3,10,10,105.91,-0.01,48.2494011,-97.3149261,3.2,0.04,13.8,3.32,2.65,111,31.83,157.3,28.2,28.2,14,-10.75,70.9,-178.3,13.25,NaN,NaN
1731,4321,2536,2445.1,2531.9,4.6,0.3,0,29.97,132.3,119.4,160.5,43.32,281.4,306.27,308.52,324.72,35.47,1338.02,1357.57,1359.79,1324.32,9.91,69.39,156.93,2387.8,15.41,16.34,94.28,3704,NaN,160.8,10.5,10,103.82,-0.02,48.2486382,-97.314537,3.2,-0.02,13.8,3.08,3.03,108,31.75,158,28.1,28.1,14,-47.16,259.8,-178.3,13.3,NaN,NaN
1736,4322,2544,2449.4,2536.3,3.2,0.3,0,29.97,132.3,119.4,160.5,43.25,281.58,306.35,308.65,324.83,35.86,1338.72,1358.14,1359.96,1324.1,9.88,69.37,156.88,2379.1,15.41,16.26,93.81,3704,NaN,161,10.5,10,103.21,0,48.2481995,-97.3143158,3.2,-0.06,14,3.21,0.94,108,31.67,158.3,28.2,28.1,14,97.64,240.2,-178.3,13.36,NaN,NaN
1745,4323,2550,2458.7,2545.6,8.7,0.3,0,29.97,132.3,119.4,160.5,43.22,281.8,306.45,308.85,325.02,36.6,1338.32,1358.08,1360.71,1324.11,9.86,69.83,156.81,2388.6,15.44,16.21,92.49,3704,NaN,159.9,10,10,103.53,-0.02,48.2474098,-97.3139191,3.2,-0.12,13.8,3.54,0.46,108,31.65,158.5,28.1,28.1,14,181.28,318.9,-178.2,13.48,NaN,NaN
1749,4324,2557,2462.5,2549.4,14,0.3,0,29.97,132.3,119.4,160.5,43.23,281.96,306.55,308.99,325.19,37.08,1338.18,1357.51,1361.47,1324.39,9.92,69.86,156.78,2383.7,15.51,16.21,91.87,3704,NaN,160.1,10,10,103.18,0,48.2470055,-97.3137131,3.2,-0.03,13.8,3.71,2.07,108,31.72,158.4,28.1,28.1,13,263.11,326.8,-178.3,13.56,NaN,NaN
1754,4325,2563,2467.5,2554.3,22.3,0.3,0,29.97,132.3,119.4,160.5,43.22,282.17,306.69,309.16,325.39,36.48,1339.23,1357.32,1361.27,1324.79,9.92,69.8,156.75,2381.3,15.53,16.13,91.24,3704,NaN,160.2,10.5,10,101.94,-0.01,48.2466049,-97.3135223,3.2,-0.07,13.8,3.19,-0.18,106,31.66,158.5,28.2,28.1,14,309.35,311,-178.4,13.64,NaN,NaN
1756,4326,2567,2469.6,2556.5,27.8,0.4,0,29.97,132.3,119.4,160.5,43.16,282.34,306.75,309.25,325.5,35.89,1338.88,1356.74,1360.8,1324.91,9.81,69.2,156.76,2369.3,15.51,16.15,90.89,3704,NaN,160.4,10.5,10,100.88,0,48.246212,-97.3133163,3.2,-0.21,14,1.57,0.05,105,31.66,158.4,28.2,28.2,14,303.71,157.5,-178.6,13.72,NaN,NaN
